listing_id,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
321,13049,for_sale,259900,4,3,0.31,1248482,Phenix City,Alabama,36867,1800,2/25/14
322,102608,for_sale,2275000,3,2,500,1865481,Smiths Station,Alabama,36877,1980,
323,84099,for_sale,69000,3,1,1.81,1909077,Valley,Alabama,36854,1980,
324,21977,for_sale,4900,3,2,0.11,1909073,Salem,Alabama,36874,1980,
325,74959,for_sale,35000,3,2,1.35,939624,Valley,Alabama,36854,1980,
326,30239,for_sale,35000,3,2,0.7,939623,Valley,Alabama,36854,1980,
327,13048,for_sale,342900,4,3,0.48,1110986,Phenix City,Alabama,36867,2350,10/17/01
328,21977,for_sale,134900,3,1,0.7,1325265,Phenix City,Alabama,36867,1300,11/10/05
329,102171,for_sale,292500,3,2,45,1844259,Hamilton,Alabama,31811,1980,
330,53372,for_sale,224900,3,2,0.27,607651,Phenix City,Alabama,36867,1585,10/21/03
331,53372,for_sale,415000,5,3,0.37,926565,Phenix City,Alabama,36867,2974,2/3/16
332,108764,for_sale,144900,3,2,0.7,701132,Phenix City,Alabama,36867,1540,9/5/07
333,53372,for_sale,369900,2,1,0.82,1538076,Salem,Alabama,36874,1548,
334,100360,for_sale,1750000,5,7,0.98,252821,Salem,Alabama,36874,6867,
335,102608,for_sale,1250000,3,2,273,1865482,Smiths Station,Alabama,36877,1980,
336,35658,for_sale,155000,4,3,0.49,1321369,Phenix City,Alabama,36867,1935,2/12/07
337,13809,for_sale,118000,3,2,0.47,536596,Phenix City,Alabama,36867,1272,
338,53372,for_sale,229000,3,2,0.34,1018192,Phenix City,Alabama,36867,1655,5/24/19
339,53372,for_sale,160000,3,2,0.27,567597,Phenix City,Alabama,36867,1336,7/2/20
340,10313,for_sale,630000,5,5,2.42,690163,Smiths Station,Alabama,36877,3404,4/19/19
341,21977,for_sale,750000,4,4,0.09,333436,Salem,Alabama,36874,2280,
342,53373,for_sale,235000,3,2,1.31,563637,Valley,Alabama,36854,2000,
343,44799,for_sale,139900,3,2,1.1,349621,Smiths Station,Alabama,36877,1764,
344,72011,for_sale,255000,3,3,0.42,1382958,Smiths Station,Alabama,36877,1875,
345,81313,for_sale,245000,3,2,0.47,653252,Phenix City,Alabama,36870,2178,
346,105793,for_sale,309000,3,2,0.7,876887,Phenix City,Alabama,36867,2255,3/28/00
347,74959,for_sale,599900,4,4,2.34,1241789,Smiths Station,Alabama,36877,3873,7/8/08
348,13048,for_sale,229900,3,2,0.19,1192692,Phenix City,Alabama,36870,1596,
349,13048,for_sale,360000,4,3,0.19,1428008,Smiths Station,Alabama,36877,3210,
350,21977,for_sale,228500,3,2,0.7,990365,Phenix City,Alabama,36867,1653,11/20/20
351,53373,for_sale,101500,3,1,0.13,538457,Phenix City,Alabama,36867,1374,6/27/05
352,53373,for_sale,129900,2,1,0.27,609463,Phenix City,Alabama,36867,1000,10/22/03
353,105651,for_sale,275000,4,2,0.5,1123632,Phenix City,Alabama,36867,2202,11/28/75
354,53373,for_sale,775000,3,4,0.59,343174,Smiths Station,Alabama,36877,2850,
355,8785,for_sale,10000,3,2,0.5,1907321,Eufaula,Alabama,36027,1980,
356,66146,for_sale,22000,3,2,0.95,1868487,Eufaula,Alabama,36027,1980,
357,43399,for_sale,20000,3,2,0.67,1907499,Abbeville,Alabama,36310,1980,
358,106564,for_sale,15000,3,2,0.5,1859495,Eufaula,Alabama,36027,1980,
359,22187,for_sale,1540000,3,2,536,1984095,Eufaula,Alabama,36027,1980,
360,56199,for_sale,69900,3,2,6.7,1963200,Eufaula,Alabama,36027,1980,
361,56251,for_sale,15000000,3,2,336,1040938,Eufaula,Alabama,36027,1980,
362,98579,for_sale,85000,3,2,3.54,1861617,Eufaula,Alabama,36027,1980,
363,8785,for_sale,45000,3,2,1.67,1868485,Eufaula,Alabama,36027,1980,
364,13048,for_sale,56000,3,2,0.5,1879159,Phenix City,Alabama,36867,1980,
365,13048,for_sale,56000,3,2,0.5,1879158,Phenix City,Alabama,36867,1980,
366,72011,for_sale,440000,3,2,12.5,892465,Phenix City,Alabama,36869,1980,
367,98579,for_sale,95000,3,2,0.7,1450896,Eufaula,Alabama,36027,1980,
368,56251,for_sale,425000,3,2,1.55,1955655,Eufaula,Alabama,36027,1980,
369,13048,for_sale,85000,3,2,0.29,1247646,Phenix City,Alabama,36867,1980,
370,13048,for_sale,85000,3,2,0.29,1247177,Phenix City,Alabama,36867,1980,
371,13048,for_sale,85000,3,2,0.29,1907611,Phenix City,Alabama,36867,1980,
372,13048,for_sale,85000,3,2,0.29,1247904,Phenix City,Alabama,36867,1980,
373,13048,for_sale,85000,3,2,0.29,960813,Phenix City,Alabama,36867,1980,
374,13048,for_sale,85000,3,2,0.38,1248551,Phenix City,Alabama,36867,1980,
375,66582,for_sale,100000,3,2,0.32,1994518,Eufaula,Alabama,36027,1980,
376,66146,for_sale,65000,3,2,0.51,1868488,Eufaula,Alabama,36027,1980,
377,98579,for_sale,125000,3,2,0.83,1936061,Eufaula,Alabama,36027,1980,
378,56199,for_sale,75000,3,2,0.53,1898031,Eufaula,Alabama,36027,1980,
379,8785,for_sale,368000,3,2,206,1970945,Eufaula,Alabama,36027,1980,
380,72011,for_sale,80000,3,2,10.11,1284878,Seale,Alabama,36875,1980,
381,72011,for_sale,90000,3,2,11.63,1288294,Seale,Alabama,36875,1980,
382,8785,for_sale,75000,3,2,3,1893671,Eufaula,Alabama,36027,1980,
383,72011,for_sale,91200,3,2,11.4,1290362,Seale,Alabama,36875,1980,
384,8785,for_sale,220000,3,2,39.77,2000145,Eufaula,Alabama,36027,1980,
385,7660,for_sale,45500,3,2,1.7,2000141,Eufaula,Alabama,36027,1980,
386,7660,for_sale,21500,3,2,0.46,1901151,Abbeville,Alabama,36310,1980,
387,66582,for_sale,450000,3,2,12.46,798021,Eufaula,Alabama,36027,1980,
388,56251,for_sale,120000,3,2,0.93,686477,Abbeville,Alabama,36310,1980,
389,11541,for_sale,475000,5,5,0.31,1251334,Phenix City,Alabama,36867,2861,
390,14259,for_sale,91700,4,2,0.7,1332272,Phenix City,Alabama,36867,1444,11/25/96
391,21977,for_sale,130000,3,2,15,1921649,Phenix City,Alabama,36869,1980,
392,53373,for_sale,12000,3,2,0.49,561208,Seale,Alabama,36875,1980,
393,13049,for_sale,244900,4,3,0.12,483657,Phenix City,Alabama,36869,1880,
394,21977,for_sale,249900,3,2,2.2,1097405,Phenix City,Alabama,36869,1980,
395,44799,for_sale,12000,3,2,0.18,448678,Phenix City,Alabama,36867,1980,5/1/00
396,8785,for_sale,14900,3,2,0.34,1939914,Eufaula,Alabama,36027,1980,
397,21977,for_sale,45000,3,2,0.7,450346,Phenix City,Alabama,36867,1980,4/17/03
398,66146,for_sale,37500,3,2,1.19,1898365,Eufaula,Alabama,36027,1980,
399,33581,for_sale,74900,3,2,0.5,684312,Abbeville,Alabama,36310,1980,
400,7660,for_sale,21500,3,2,0.46,1901152,Abbeville,Alabama,36310,1980,
401,7660,for_sale,21500,3,2,0.46,1901153,Abbeville,Alabama,36310,1980,
402,7660,for_sale,21500,3,2,0.46,1901155,Abbeville,Alabama,36310,1980,
403,7660,for_sale,21500,3,2,0.46,1901161,Abbeville,Alabama,36310,1980,
404,7660,for_sale,21500,3,2,0.46,1901154,Abbeville,Alabama,36310,1980,
405,7660,for_sale,21500,3,2,0.46,1901156,Abbeville,Alabama,36310,1980,
406,7660,for_sale,21500,3,2,0.46,1901159,Abbeville,Alabama,36310,1980,
407,7660,for_sale,21500,3,2,0.46,1901158,Abbeville,Alabama,36310,1980,
408,7660,for_sale,21500,3,2,0.46,1901157,Abbeville,Alabama,36310,1980,
409,7660,for_sale,21500,3,2,0.46,1901160,Abbeville,Alabama,36310,1980,
410,33581,for_sale,55900,3,2,0.5,690033,Abbeville,Alabama,36310,1980,
411,98579,for_sale,27900,3,2,0.44,1942439,Eufaula,Alabama,36027,1980,
412,53372,for_sale,25000,3,2,0.53,694781,Fort Mitchell,Alabama,36856,1980,8/29/12
413,98579,for_sale,27900,3,2,0.64,1942438,Eufaula,Alabama,36027,1980,
414,21977,for_sale,185000,3,2,0.44,1109635,Phenix City,Alabama,36870,1681,11/13/20
415,76231,for_sale,10000,3,2,0.9,491607,Phenix City,Alabama,36870,1980,
416,108525,for_sale,49000,3,2,3.1,913700,Eufaula,Alabama,36027,1980,
417,12449,for_sale,39900,3,2,1,1870067,Troy,Alabama,36081,1980,
418,43399,for_sale,79000,3,2,1.6,1963196,Eufaula,Alabama,36027,1980,
419,53373,for_sale,350000,3,2,1.7,1109215,Phenix City,Alabama,36870,1980,1/20/99
420,43399,for_sale,89000,3,2,1.1,1963199,Eufaula,Alabama,36027,1980,
421,43399,for_sale,79000,3,2,1.05,1868467,Eufaula,Alabama,36027,1980,
422,43399,for_sale,79000,3,2,1.18,1963195,Eufaula,Alabama,36027,1980,
423,43399,for_sale,79000,3,2,1.18,1868468,Eufaula,Alabama,36027,1980,
424,43399,for_sale,89000,3,2,0.76,1868466,Eufaula,Alabama,36027,1980,
425,43399,for_sale,79000,3,2,0.68,1868469,Eufaula,Alabama,36027,1980,
426,56251,for_sale,795000,3,2,2.39,1955655,Eufaula,Alabama,36027,1980,
427,8780,for_sale,144500,3,2,0.69,626842,Abbeville,Alabama,36310,1980,7/29/14
428,43399,for_sale,225000,3,2,0.96,383555,Eufaula,Alabama,36027,2103,
429,16003,for_sale,75000,3,3,0.15,449260,Phenix City,Alabama,36867,2346,
430,8780,for_sale,349750,4,3,3.1,966334,Eufaula,Alabama,36027,2877,
431,53372,for_sale,300000,5,4,0.7,1259204,Fort Mitchell,Alabama,36856,3054,
432,50254,for_sale,327841,3,2,1.21,1169000,Phenix City,Alabama,36869,2394,10/14/03
433,56251,for_sale,249000,3,1,0.26,939283,Eufaula,Alabama,36027,2058,
434,98579,for_sale,149000,3,3,0.24,986796,Eufaula,Alabama,36027,1634,7/29/14
435,14259,for_sale,350000,6,3,0.7,1815539,Fort Mitchell,Alabama,36856,2376,
436,32170,for_sale,295000,3,2,0.58,1731999,Abbeville,Alabama,36310,1272,7/24/07
437,56251,for_sale,175000,3,2,1,1499386,Eufaula,Alabama,36027,1980,
438,56251,for_sale,175000,3,2,1,96054,Eufaula,Alabama,36027,1980,
439,51549,for_sale,139900,3,2,0.98,224089,Salem,Alabama,36874,1080,
440,53372,for_sale,139900,3,2,0.98,224088,Salem,Alabama,36874,1080,
441,105793,for_sale,250000,4,3,0.7,280535,Phenix City,Alabama,36867,2184,5/17/07
442,53373,for_sale,36000,2,2,0.2,1511213,Phenix City,Alabama,36870,960,
443,98579,for_sale,124900,4,2,0.43,1627141,Eufaula,Alabama,36027,2000,
444,87165,for_sale,89000,3,2,1.42,1437570,Pittsview,Alabama,36871,1460,7/31/68
445,7660,for_sale,795000,5,4,20,1599060,Eufaula,Alabama,36027,5044,
446,21977,for_sale,285000,4,2,0.7,143680,Seale,Alabama,36875,2400,10/21/96
447,21977,for_sale,275000,4,3,0.7,1121785,Fort Mitchell,Alabama,36856,2781,9/19/07
448,8785,for_sale,324750,5,4,0.93,132424,Eufaula,Alabama,36027,3458,
449,98579,for_sale,375000,2,1,0.52,475573,Abbeville,Alabama,36310,580,2/22/18
450,21977,for_sale,25000,3,2,0.29,211754,Phenix City,Alabama,36869,1980,1/15/09
451,21977,for_sale,295000,4,3,0.7,1104921,Phenix City,Alabama,36870,2498,5/30/18
452,53373,for_sale,65000,4,2,0.33,39644,Phenix City,Alabama,36867,1900,5/12/88
453,43399,for_sale,110000,2,2,1.72,648429,Eufaula,Alabama,36027,1733,
454,53373,for_sale,28000,2,1,0.24,396630,Phenix City,Alabama,36867,778,11/14/86
455,53373,for_sale,90000,3,2,0.22,1764203,Phenix City,Alabama,36867,1436,
456,85061,for_sale,89900,3,2,12.6,986079,Phenix City,Alabama,36869,1980,
457,21977,for_sale,23900,3,2,1,1853254,Phenix City,Alabama,36869,1980,
458,21977,for_sale,23900,3,2,1,1853244,Phenix City,Alabama,36869,1980,
459,56251,for_sale,40000,3,2,0.63,1868484,Eufaula,Alabama,36027,1980,
460,8785,for_sale,159995,3,2,0.67,1259721,Eufaula,Alabama,36027,1583,
461,53372,for_sale,249500,5,3,0.7,798375,Phenix City,Alabama,36867,2846,5/14/99
462,7660,for_sale,487000,3,2,0.7,819645,Abbeville,Alabama,36310,2367,5/27/11
463,59518,for_sale,235000,3,2,0.46,341424,Abbeville,Alabama,36310,1100,3/10/08
464,59518,for_sale,350000,4,2,0.47,755225,Abbeville,Alabama,36310,2094,8/10/05
465,84172,for_sale,135000,3,2,26.5,1395050,Seale,Alabama,36875,1980,4/25/06
466,66127,for_sale,995000,3,2,20.86,1893671,Eufaula,Alabama,36027,1980,
467,56251,for_sale,125000,3,2,0.57,787466,Eufaula,Alabama,36027,1980,
468,56251,for_sale,125000,3,2,0.57,787467,Eufaula,Alabama,36027,1980,
469,53373,for_sale,284900,4,3,0.46,989906,Phenix City,Alabama,36867,3250,10/14/86
470,21977,for_sale,284900,3,3,0.72,1143378,Smiths Station,Alabama,36877,2585,8/30/12
471,21977,for_sale,60000,3,2,2,264298,Seale,Alabama,36875,1280,12/22/06
472,53373,for_sale,60000,3,2,4.24,484653,Seale,Alabama,36875,1980,3/16/93
473,105896,for_sale,65000,3,2,10,1864788,Abbeville,Alabama,36310,1980,
474,21977,for_sale,340000,5,4,0.56,1259296,Fort Mitchell,Alabama,36856,5565,5/27/11
475,53372,for_sale,176000,3,2,1.22,1116127,Seale,Alabama,36875,1392,11/13/06
476,105651,for_sale,260000,3,2,18,1743896,Seale,Alabama,36869,2465,
477,56251,for_sale,70000,3,2,8.91,1893669,Eufaula,Alabama,36027,1980,
478,76232,for_sale,265000,4,3,0.7,15327,Fort Mitchell,Alabama,36856,2500,5/5/11
479,56251,for_sale,565000,4,2,1,141513,Eufaula,Alabama,36027,2396,
480,7660,for_sale,129500,3,2,1.5,1911660,Eufaula,Alabama,36027,1980,
481,33581,for_sale,69900,3,2,0.42,1461654,Abbeville,Alabama,36310,1440,
482,53372,for_sale,250000,5,3,0.38,828787,Phenix City,Alabama,36869,2750,9/10/13
483,43399,for_sale,139900,3,2,0.32,1342294,Eufaula,Alabama,36027,1075,
484,81313,for_sale,249000,4,2,0.7,698238,Phenix City,Alabama,36870,1950,11/21/16
485,66127,for_sale,49500,3,2,1,1859809,Eufaula,Alabama,36027,1980,
486,7660,for_sale,549500,4,2,0.5,1455631,Abbeville,Alabama,36310,1920,
487,16003,for_sale,274900,4,2,0.36,1564225,Fort Mitchell,Alabama,36856,2182,5/2/19
488,81662,for_sale,220000,5,3,0.7,702988,Phenix City,Alabama,36869,2640,
489,10622,for_sale,195000,4,2,0.46,1562959,Abbeville,Alabama,36310,1440,
490,30239,for_sale,299900,4,3,0.7,388648,Seale,Alabama,36875,2244,12/16/77
491,53572,for_sale,295000,1,2,1,1029909,Abbeville,Alabama,36310,659,
492,26954,for_sale,64900,3,2,1,112149,Phenix City,Alabama,36867,1980,
493,53070,for_sale,125000,3,2,0.11,1273109,Phenix City,Alabama,36869,1213,3/31/04
494,81313,for_sale,202500,3,2,0.7,466225,Phenix City,Alabama,36870,1614,3/29/18
495,53373,for_sale,140000,4,2,0.21,26916,Phenix City,Alabama,36869,1377,12/5/72
496,53373,for_sale,350000,4,3,0.62,135395,Phenix City,Alabama,36867,3500,6/24/11
497,21977,for_sale,215000,3,2,0.3,1395326,Phenix City,Alabama,36870,1560,12/16/19
498,53373,for_sale,135000,3,2,0.2,597699,Phenix City,Alabama,36870,1200,
499,105793,for_sale,35000,3,1,0.7,174733,Phenix City,Alabama,36869,1176,4/28/99
500,21977,for_sale,307000,4,3,0.33,857547,Phenix City,Alabama,36867,2260,11/21/06
501,81920,for_sale,525000,5,5,0.03,1515081,Phenix City,Alabama,36870,4745,2/8/08
502,8785,for_sale,549000,4,4,12,1784452,Eufaula,Alabama,36027,3807,
503,33716,for_sale,300000,4,3,0.19,867679,Phenix City,Alabama,36870,2406,
504,53372,for_sale,160000,3,2,0.15,1527924,Phenix City,Alabama,36870,1452,5/7/07
505,16003,for_sale,20000,3,2,0.46,1105540,Fort Mitchell,Alabama,36856,1980,
506,8785,for_sale,20500,3,2,3,1894336,Abbeville,Alabama,36310,1980,
507,81920,for_sale,119900,3,2,0.27,490321,Phenix City,Alabama,36867,1080,5/7/96
508,56251,for_sale,725000,4,4,0.31,1012665,Eufaula,Alabama,36027,4000,
509,56251,for_sale,695000,4,3,3.6,1703027,Eufaula,Alabama,36027,4800,2/29/08
510,53373,for_sale,189900,3,2,40,1878470,Seale,Alabama,36875,1980,
511,8785,for_sale,6500,3,2,0.54,1894538,Abbeville,Alabama,36310,1980,
512,66146,for_sale,49500,3,2,1,1859809,Eufaula,Alabama,36027,1980,
513,21977,for_sale,199900,3,2,0.6,1113299,Seale,Alabama,36875,1510,10/20/17
514,53373,for_sale,130000,3,1,0.24,1672101,Phenix City,Alabama,36869,1000,1/13/84
515,53372,for_sale,220000,3,2,0.29,1260149,Phenix City,Alabama,36869,1820,
516,98500,for_sale,156000,3,2,0.83,1335569,Phenix City,Alabama,36869,2232,1/16/99
517,21977,for_sale,110000,3,2,0.11,1691618,Phenix City,Alabama,36869,1131,5/18/05
518,98500,for_sale,130000,3,2,0.35,46756,Phenix City,Alabama,36870,1200,4/21/04
519,53373,for_sale,230000,4,2,0.25,561503,Phenix City,Alabama,36870,1604,8/3/04
520,105896,for_sale,30000,3,2,5,1864788,Abbeville,Alabama,36310,1980,
521,74959,for_sale,109900,5,2,0.24,1164924,Phenix City,Alabama,36869,1526,1/13/86
522,51500,for_sale,140000,3,2,1.49,982904,Phenix City,Alabama,36869,1200,
523,53372,for_sale,79000,2,2,0.18,1714526,Phenix City,Alabama,36867,1536,5/30/97
524,87165,for_sale,120000,3,2,0.07,394008,Phenix City,Alabama,36867,1376,4/21/03
525,87165,for_sale,120000,3,2,0.07,570287,Phenix City,Alabama,36867,1376,4/21/03
526,87165,for_sale,120000,3,2,0.07,393399,Phenix City,Alabama,36867,1376,4/21/03
527,81920,for_sale,210000,4,2,0.28,1142231,Phenix City,Alabama,36869,1750,12/1/06
528,53373,for_sale,185000,3,2,0.33,528856,Phenix City,Alabama,36867,1256,
529,53373,for_sale,188250,3,2,0.36,521688,Phenix City,Alabama,36867,1352,
530,21977,for_sale,205000,2,2,0.7,41547,Phenix City,Alabama,36867,2164,2/1/84
531,105651,for_sale,234900,3,2,0.17,1320189,Phenix City,Alabama,36867,1750,9/6/12
532,53373,for_sale,150000,3,2,0.29,487886,Phenix City,Alabama,36869,1053,
533,13048,for_sale,224900,3,2,0.56,825368,Phenix City,Alabama,36867,2034,
534,30239,for_sale,419900,4,3,0.7,873797,Phenix City,Alabama,36867,2550,2/22/07
535,21977,for_sale,66500,4,3,2,1013102,Phenix City,Alabama,36869,4200,6/5/89
536,21977,for_sale,66500,3,3,0.97,337102,Phenix City,Alabama,36869,1812,11/15/90
537,21977,for_sale,66500,3,2,3.56,1035036,Phenix City,Alabama,36869,1500,
538,21977,for_sale,66500,3,2,3,1016534,Phenix City,Alabama,36869,1378,6/20/96
539,21977,for_sale,66500,3,2,0.45,1037122,Phenix City,Alabama,36869,1240,1/29/07
540,81662,for_sale,185000,4,2,1.06,1136605,Phenix City,Alabama,36869,1821,7/21/08
541,21977,for_sale,350000,5,3,0.7,1801570,Smiths Station,Alabama,36877,2898,
542,21977,for_sale,66500,1,1,0.44,1035035,Phenix City,Alabama,36869,800,
543,16003,for_sale,320000,4,3,0.3,821055,Phenix City,Alabama,36870,3037,
544,13809,for_sale,109900,3,2,0.34,115917,Phenix City,Alabama,36869,1250,12/21/94
545,53373,for_sale,76500,1,1,0.59,28861,Phenix City,Alabama,36867,839,7/27/06
546,98579,for_sale,144900,3,2,1,65459,Abbeville,Alabama,36310,1344,
547,53373,for_sale,81500,2,1,0.35,486966,Phenix City,Alabama,36870,920,2/21/06
548,53373,for_sale,81500,2,1,0.35,443873,Phenix City,Alabama,36870,962,
549,53372,for_sale,189000,5,3,0.14,294352,Phenix City,Alabama,36867,2250,
550,53373,for_sale,175000,3,2,0.2,1046274,Phenix City,Alabama,36870,1513,7/10/18
551,51549,for_sale,240000,3,2,1,1831700,Phenix City,Alabama,36870,2135,
552,53373,for_sale,101500,3,1,0.24,42317,Phenix City,Alabama,36867,1112,4/5/06
553,53373,for_sale,169900,3,2,0.49,700851,Phenix City,Alabama,36870,1438,1/11/07
554,81920,for_sale,330000,5,3,0.31,1669314,Phenix City,Alabama,36870,2980,9/7/16
555,53373,for_sale,119900,3,1,0.42,527028,Phenix City,Alabama,36870,1503,7/11/02
556,53373,for_sale,88000,6,2,0.18,51786,Phenix City,Alabama,36869,2296,10/16/91
557,53373,for_sale,149900,3,1,0.3,488427,Phenix City,Alabama,36870,1227,12/18/03
558,66146,for_sale,18900,3,2,0.75,1859495,Eufaula,Alabama,36027,1980,
559,66146,for_sale,22500,3,2,0.49,1859108,Eufaula,Alabama,36027,1980,
560,53373,for_sale,570000,3,2,80,1940037,Fort Mitchell,Alabama,36856,1980,
561,43399,for_sale,79000,3,2,2.5,1963198,Eufaula,Alabama,36027,1980,
562,37986,for_sale,137700,3,2,53,66771,Pittsview,Alabama,36871,1980,
563,43399,for_sale,89000,3,2,1.09,1963197,Eufaula,Alabama,36027,1980,
564,98579,for_sale,154900,3,3,0.37,447388,Eufaula,Alabama,36027,1549,
565,66582,for_sale,350000,4,2,0.56,1593324,Eufaula,Alabama,36027,2818,8/1/08
566,53372,for_sale,339500,6,4,1,914651,Fort Mitchell,Alabama,36856,4370,4/18/22
567,53372,for_sale,274900,3,2,0.7,249513,Seale,Alabama,36875,1761,1/3/03
568,56251,for_sale,434000,3,2,0.59,1868483,Eufaula,Alabama,36027,2400,
569,53372,for_sale,255000,3,2,0.34,483042,Fort Mitchell,Alabama,36856,1579,
570,106473,for_sale,55000,3,2,1.9,483579,Eufaula,Alabama,36027,1980,
571,30193,for_sale,149000,3,2,0.4,843804,Phenix City,Alabama,36870,1338,
572,66127,for_sale,60000,3,2,5.8,613431,Eufaula,Alabama,36027,1980,11/3/05
573,66127,for_sale,59900,3,2,4.6,1868470,Eufaula,Alabama,36027,1980,
574,23141,for_sale,389900,3,1,4.11,1695158,Abbeville,Alabama,36310,1470,
575,53372,for_sale,251900,4,2,0.4,14482,Fort Mitchell,Alabama,36856,2155,5/30/17
576,7660,for_sale,265000,3,5,0.7,1223819,Eufaula,Alabama,36027,3008,4/9/07
577,66582,for_sale,145000,3,2,37.8,179053,Bakerhill,Alabama,36027,1980,
578,66127,for_sale,18900,3,2,0.75,1859495,Eufaula,Alabama,36027,1980,
579,66127,for_sale,22500,3,2,0.49,1859108,Eufaula,Alabama,36027,1980,
580,66127,for_sale,37500,3,2,1.19,1898365,Eufaula,Alabama,36027,1980,
581,66127,for_sale,65000,3,2,0.51,1868472,Eufaula,Alabama,36027,1980,
582,66127,for_sale,80000,3,2,0.73,1942450,Eufaula,Alabama,36027,1980,
583,69504,for_sale,100000,3,2,26,196938,Pittsview,Alabama,36871,1980,
584,98579,for_sale,245000,3,2,1.24,198068,Eufaula,Alabama,36027,1980,
585,11541,for_sale,149900,3,3,0.26,871127,Phenix City,Alabama,36870,1529,
586,69505,for_sale,299900,4,3,0.7,1428174,Phenix City,Alabama,36870,2992,
587,33716,for_sale,228500,4,2,0.7,316599,Phenix City,Alabama,36870,2146,
588,16003,for_sale,20000,3,2,0.43,1909078,Smiths Station,Alabama,36877,1980,
589,16003,for_sale,25000,3,2,0.65,1909079,Smiths Station,Alabama,36877,1980,
590,85061,for_sale,25000,3,2,0.56,768679,Phenix City,Alabama,36870,1980,7/11/05
591,85061,for_sale,25000,3,2,0.52,769408,Phenix City,Alabama,36870,1980,
592,85061,for_sale,25000,3,2,0.37,770075,Phenix City,Alabama,36870,1980,
593,85061,for_sale,25000,3,2,0.29,773219,Phenix City,Alabama,36870,1980,
594,85061,for_sale,25000,3,2,0.31,773855,Phenix City,Alabama,36870,1980,
595,53373,for_sale,17500,3,2,1.5,1909065,Phenix City,Alabama,36870,1980,
596,21977,for_sale,31000,3,2,3.68,1998054,Phenix City,Alabama,36869,1980,
597,53373,for_sale,185900,3,2,3,974119,Phenix City,Alabama,36869,1980,
598,53373,for_sale,445000,11,5,2.8,1796708,Phenix City,Alabama,36870,6138,
599,21977,for_sale,314900,3,2,0.34,1202409,Smiths Station,Alabama,36877,2366,10/28/19
600,102608,for_sale,1199000,3,2,262.73,1865261,Smiths Station,Alabama,36877,1980,
601,53372,for_sale,240000,3,2,1,1831699,Phenix City,Alabama,36870,2135,
602,53372,for_sale,198000,3,3,0.7,1758638,Phenix City,Alabama,36870,1525,
603,53372,for_sale,300000,3,2,0.52,1486404,Phenix City,Alabama,36870,2354,
